id;1;filename;2023_09_19_Kurkachi_2_back_dem_id1.jpg;title;;order;2
id;1;filename;2023_09_19_Kurkachi_2_back_ortho_id1.jpg;title;;order;1
id;1;filename;2023_09_19_Kurkachi_2_left_dem_id1.jpg;title;;order;4
id;1;filename;2023_09_19_Kurkachi_2_left_ortho_id1.jpg;title;;order;3
id;1;filename;2023_09_19_Kurkachi_2_right_dem_id1.jpg;title;;order;6
id;1;filename;2023_09_19_Kurkachi_2_right_ortho_id1.jpg;title;;order;5
id;72;filename;2023_10_04_Bolshie_Nyrsi_back_dem_id72.jpg;title;;order;4
id;72;filename;2023_10_04_Bolshie_Nyrsi_back_ortho_id72.jpg;title;;order;3
id;72;filename;2023_10_04_Bolshie_Nyrsi_front_dem_id72.jpg;title;;order;2
id;72;filename;2023_10_04_Bolshie_Nyrsi_front_ortho_id72.jpg;title;;order;1
id;74;filename;2023_10_04_Shadki_1_back_dem_id74.jpg;title;;order;4
id;74;filename;2023_10_04_Shadki_1_back_ortho_id74.jpg;title;;order;3
id;74;filename;2023_10_04_Shadki_1_front_dem_id74.jpg;title;;order;2
id;74;filename;2023_10_04_Shadki_1_front_ortho_id74.jpg;title;;order;1
id;75;filename;2023_10_04_Shadki_2_front_dem_id75.jpg;title;;order;2
id;75;filename;2023_10_04_Shadki_2_front_otho_id75.jpg;title;;order;1
id;73;filename;2023_10_04_Tautermen_back_dem_id73.jpg;title;;order;4
id;73;filename;2023_10_04_Tautermen_back_ortho_id73.jpg;title;;order;3
id;73;filename;2023_10_04_Tautermen_front_dem_id73.jpg;title;;order;2
id;73;filename;2023_10_04_Tautermen_front_ortho_id73.jpg;title;;order;1
id;74;filename;2023_10_16_Tashly_Kovali_front_dem_id74.jpg;title;;order;4
id;74;filename;2023_10_16_Tashly_Kovali_front_ortho_id74.jpg;title;;order;3
id;74;filename;2023_10_16_Tashly_Kovali_top_dem_id74.jpg;title;;order;2
id;74;filename;2023_10_16_Tashly_Kovali_top_ortho_id74.jpg;title;;order;1
